# Extinction magnitudes for E(B-V) = 0.1056
FORS2_B 4328.25 -1.319
FORS2_I 8050.72 -0.531
FORS2_R 6672.34 -0.732
FORS2_U 3622.5 -1.538
FORS2_V 5763.69 -0.909
FORS2_z 9551.65 -0.388
HAWKI_H 16255.58 -0.146
HAWKI_J 12587.41 -0.233
HAWKI_Ks 21549.92 -0.087
HAWKI_Y 10239.67 -0.341
NACO_H 16600.0 -0.14
NACO_J 12500.0 -0.236
NACO_Ks 21600.0 -0.086
NACO_Lp 38061.29 nan
